M_SNC_MST_RCNT_ACT_OPN,TOT_HI_CRDT_CRDT_LMT,RATIO_BAL_TO_HI_CRDT,AGRGT_BAL_ALL_XCLD_MRTG,N_OF_SATISFY_FNC_REV_ACTS,AVG_BAL_ALL_FNC_REV_ACTS,N_BANK_INSTLACTS,N_FNC_INSTLACTS,N_SATISFY_INSTL_ACTS,TOT_INSTL_HI_CRDT_CRDT_LMT,M_SNC_MSTRCNT_MRTG_ACT_UPD,N_SATISFY_PRSNL_FNC_ACTS,TOT_OTHRFIN_HICRDT_CRDTLMT,N_BC_ACTS_OPN_IN_12M,N_BC_ACTS_OPN_IN_24M,AVG_BAL_ALL_PRM_BC_ACTS,N_RETAIL_ACTS_OPN_IN_24M,RATIO_RETAIL_BAL2HI_CRDT,N_30D_RATINGS,N_30D_AND_60D_RATINGS,PRCNT_OF_ACTS_NEVER_DLQNT,N_ACTS_90D_PLS_LTE_IN_6M,N_DEROG_PUB_RECS,N_INQUIRIES,N_FNC_ACTS_VRFY_IN_12M,N_OPEN_REV_ACTS,N_FNC_ACTS_OPN_IN_12M,HI_RETAIL_CRDT_LMT,N_PUB_REC_ACT_LINE_DEROGS,AUTO_HI_CRDT_2_ACTUAL,MRTG_1_MONTHLY_PAYMENT,PREM_BANKCARD_CRED_LMT,AGE,D_DEPTCARD,D_REGION_A,D_REGION_B,D_REGION_C,D_NA_M_SNC_MST_RCNT_ACT_OPN,D_NA_AVG_BAL_ALL_FNC_REV_ACTS,D_NA_M_SNCOLDST_BNKINSTL_ACTOPN,D_NA_M_SNC_OLDST_MRTG_ACT_OPN,D_NA_M_SNC_MST_RCNT_MRTG_DEAL,D_NA_RATIO_PRSNL_FNC_BAL2HICRDT,PURCHASE
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,1,2,0,0,0,0,3,0,0,0,27,0,0,0,1,1,1,1,1,1,1,0
48,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,100,0,0,0,0,1,0,0,0,0,379,0,66,0,1,0,0,0,1,1,0,1,1,0
16,85930,42.6,54521,3,588,9,2,3,61130,0.664687749743121,1,59530,0,0,2494.41434114311,1,0,2,2,92.6,0,0,2,4,12,0,400,0,0,0,0,28,1,1,0,0,0,0,0,1,1,1,1
16,53784,84.3,45326,1,9879,7,2,4,40845,0.664687749743121,0,37845,0,0,2494.41434114311,0,11.4912303766143,36,42,35.3,0,1,7,2,6,0,0,1,0,0,0,61,0,1,0,0,0,0,0,1,1,1,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,0,0,0,0,0,1,0,0,0,93,0,0,0,1,1,1,1,1,1,1,0
6,27846,2.4,658,0,1767.19720263553,1,0,0,0,0.664687749743121,0,0,0,0,355,0,0,0,0,100,0,0,0,0,6,0,4400,0,0,0,13500,56,1,1,0,0,0,1,0,1,1,1,1
8,31500,1,316,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,0,0,11.4912303766143,0,0,100,0,0,0,0,4,0,0,0,0,0,0,63,0,0,1,0,0,1,1,1,1,1,1
6,535738,12.7,9596,2,0,1,1,2,13898,1,0,463000,0,2,0,4,1.6,0,0,95.1,0,0,0,3,16,0,10000,0,39339,3288,0,63,1,0,0,1,0,0,0,0,1,1,0
5,10708,30.9,3307,0,1767.19720263553,2,2,1,6817,0.664687749743121,0,0,1,1,2494.41434114311,1,75.5,58,75,40,5,0,5,1,3,0,200,4,0,0,0,56,0,0,0,0,0,1,0,1,1,0,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,0,0,0,0,0,0,0,0,0,39,0,1,0,0,1,1,1,1,1,1,0
7,47300,4.1,1933,3,800,0,2,0,0,0.664687749743121,1,0,1,3,119,1,0,0,0,96.4,0,0,0,1,12,0,4000,0,0,0,0,37,0,0,0,1,0,0,1,1,1,0,1
4,211186,25.8,164701,2,168,6,6,3,174186,0,0,18186,0,0,2494.41434114311,0,11.4912303766143,0,0,95.5,0,0,2,3,3,0,0,0,7367,265,0,46,0,0,0,0,0,0,0,0,1,1,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,0,0,0,0,0,0,0,0,0,28,0,1,0,0,1,1,1,1,1,1,0
253,500,0,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,100,0,0,0,0,1,0,0,0,0,0,0,78,0,1,0,0,0,1,1,1,1,1,0
69,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,12,21,0,0,3,2,0,0,0,0,12,0,670,0,87,0,0,1,0,0,1,1,0,0,1,0
99,27900,1.5,420,1,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,210,0,0,0,0,100,0,0,0,0,4,0,1000,0,0,0,12000,100,1,0,0,1,0,1,1,1,1,1,0
6,3554,85.9,3054,0,1767.19720263553,0,1,1,3054,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,60,0,0,1,0,1,1,0,3,0,0,0,66,0,0,0,0,0,1,1,1,1,1,0
146,700,6.4,45,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,1,1,0,0,0,0,0,1,0,0,0,0,0,0,53,0,0,0,0,0,1,1,1,1,1,0
9,231340,7.4,17114,1,1767.19720263553,2,0,1,15510,0.664687749743121,0,0,0,0,507,0,0,0,0,97.3,0,0,2,0,25,0,2000,0,15510,403,13000,58,1,0,0,0,0,1,0,0,1,1,0
15,144775,31.3,9788,0,1767.19720263553,0,0,0,0,0,1,0,0,1,9705,1,0,0,0,100,0,0,1,1,6,0,2000,0,0,644,16800,32,1,1,0,0,0,1,1,0,1,1,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1,1,1,1,1,0
85,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,0,0,1,3,0,0,0,0,12,0,0,0,46,0,0,0,1,0,1,1,1,1,1,0
5,315300,23.7,28417,1,0,1,1,0,0,2,1,1000,3,5,7250,2,69,5,5,89.7,0,0,9,2,18,1,6000,0,0,1611,29000,63,1,0,1,0,0,0,0,0,1,1,1
112,400,15.2,61,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,100,0,0,0,0,1,0,0,0,0,0,0,80,0,0,0,1,0,1,1,1,1,1,0
12,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,2,2494.41434114311,1,11.4912303766143,0,0,20,1,0,10,0,0,0,0,4,0,0,0,42,0,0,1,0,0,1,1,1,1,1,0
19,41889,98.4,33194,1,4921,1,7,1,36889,0.664687749743121,0,41889,0,0,2494.41434114311,0,11.4912303766143,1,1,66.7,0,0,3,2,1,0,0,1,30686,0,0,36,0,0,0,1,0,0,0,1,1,1,0
69,32700,3,984,0,1767.19720263553,1,0,0,0,0.664687749743121,0,0,0,0,492,0,11.4912303766143,0,0,93.7,0,0,0,0,4,0,0,0,0,214,16500,41,0,1,0,0,0,1,0,0,1,1,0
2,1750,100,1750,0,1767.19720263553,0,0,1,1750,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,100,0,0,2,0,0,0,0,0,0,0,0,46,0,0,0,0,0,1,1,1,1,1,0
17,65820,1.1,719,1,1767.19720263553,0,1,0,0,0.664687749743121,0,0,0,2,133,0,0,0,0,100,0,0,1,0,12,0,2000,0,0,0,11500,68,1,0,0,1,0,1,1,1,1,1,1
2,19500,8.8,1724,0,1767.19720263553,0,3,0,0,0.664687749743121,0,0,1,1,1144,0,11.4912303766143,0,0,100,0,0,1,0,4,0,0,0,0,0,0,82,0,0,0,1,0,1,1,0,1,1,0
1,441008,31.7,75276,0,1767.19720263553,5,2,2,46029,0,1,25355,2,3,2307,2,0,0,0,97.6,0,0,5,2,18,1,3000,0,20674,2430,10000,54,1,0,1,0,0,1,0,0,0,0,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,1,1,1,1,1,0
6,199000,28.4,63934,0,1767.19720263553,5,1,0,0,0.664687749743121,0,0,1,3,5677,0,0.3,1,2,97.3,0,0,0,0,20,0,6000,0,0,98,41000,68,1,1,0,0,0,1,0,0,1,1,1
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,1,0,0,0,0,0,1,0,0,0,47,0,0,1,0,1,1,1,1,1,1,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,1,1,1,1,1,1,0
12,47492,78.1,46296,0,1767.19720263553,0,2,2,47492,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,1,3,25,0,0,14,0,0,1,0,17,0,0,0,51,0,1,0,0,0,1,1,1,1,1,0
46,16970,4.7,797,0,1767.19720263553,1,0,1,14470,0.664687749743121,0,0,0,0,2494.41434114311,0,0,0,0,100,0,0,0,0,2,0,800,0,0,0,0,69,1,1,0,0,0,1,0,1,1,1,1
4,500,87.8,439,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,2,2,2494.41434114311,1,11.4912303766143,3,6,0,2,0,0,0,1,0,0,2,0,0,0,51,0,1,0,0,0,1,1,1,1,1,0
63,3500,76.2,2668,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,2,2,0,0,0,0,0,1,0,0,0,0,0,0,43,0,0,1,0,0,1,1,1,1,1,0
242,18300,95,17393,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,17393,0,11.4912303766143,0,0,100,0,0,0,0,1,0,0,0,0,0,23000,21,0,1,0,0,0,1,1,1,1,1,0
35,1000,0,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,100,0,0,0,0,1,0,0,0,0,0,0,24,0,0,1,0,0,1,1,1,1,1,0
10,138,100,138,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,0,1,0,4,1,0,1,0,1,0,0,0,45,0,0,0,1,0,1,1,1,1,0,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,2,0,0,0,0,0,0,0,0,67,0,1,0,0,1,1,1,1,1,1,0
13,142865,40.2,23100,1,0,6,5,1,55971,1,3,55971,0,0,2494.41434114311,0,11.4912303766143,32,44,63.2,0,0,17,5,1,0,0,0,0,300,0,45,0,1,0,0,0,0,0,0,1,0,1
4,510758,38.3,149725,2,0,6,5,3,100158,1,2,1500,1,2,6292,3,6.1,0,0,100,0,0,1,4,38,0,3200,0,43326,428,10000,31,1,1,0,0,0,0,0,0,1,1,0
9,2279,85.4,1946,1,935,0,0,0,0,0.664687749743121,0,0,1,1,2494.41434114311,1,215,1,1,66.7,0,0,4,1,3,1,200,0,0,0,0,30,1,1,0,0,0,0,1,1,1,1,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,0,0,0,0,0,1,0,0,0,40,0,0,0,0,1,1,1,1,1,1,0
37,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,100,0,0,0,0,0,0,0,0,0,0,0,51,0,1,0,0,0,1,1,1,1,1,0
68,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,0,0,0,9,0,0,0,0,11,1959,0,0,44,0,0,0,0,0,1,1,1,1,1,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,0,0,0,0,0,0,0,0,0,46,0,1,0,0,1,1,1,1,1,1,0
83,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,0,0,0,0,0,0,0,0,2,0,0,0,96,0,0,0,1,0,1,1,1,1,1,0
13,81409,12.1,40366,0,1767.19720263553,1,0,0,0,0.664687749743121,0,0,0,1,0,0,4.1,0,0,93.7,0,0,0,0,10,0,3000,0,0,0,0,35,1,0,1,0,0,1,0,0,1,1,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,2,0,0,0,0,0,0,0,0,48,0,0,0,0,1,1,1,1,1,1,0
41,300,36.0950602704023,0,0,1767.19720263553,1,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,2,4,33.3,0,1,4,0,4,0,0,3,0,0,0,65,0,0,0,0,0,1,0,1,1,1,0
22,5000,0,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,1,0,0,0,100,0,0,1,0,4,0,3000,0,0,0,0,72,1,0,0,0,0,1,1,1,1,1,1
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,1,0,0,0,0,0,0,0,0,31,0,0,1,0,1,1,1,1,1,1,0
87,900,63.7,573,0,1767.19720263553,1,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,63.7,0,0,100,0,0,0,0,2,0,900,0,0,0,0,33,1,0,1,0,0,1,0,1,1,1,0
8,725646,12.6,105913,5,22,0,3,0,0,1,6,50000,3,4,1257,1,0,4,4,92.7,0,4,4,8,28,0,900,4,0,773,11900,82,1,1,0,0,0,0,1,0,0,0,0
18,5100,20,1019,0,1767.19720263553,0,1,1,5100,0.664687749743121,1,0,0,0,2494.41434114311,0,11.4912303766143,3,3,0,0,0,5,1,0,0,0,6,0,0,0,33,0,0,0,0,0,1,1,1,1,0,0
33,3500,0,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,3,3,84.2,0,0,0,0,5,0,0,0,0,1248,0,63,0,0,1,0,0,1,1,0,0,1,0
35,16961,1.6,275,0,1767.19720263553,1,1,0,0,0.664687749743121,0,0,0,0,0,0,11.4912303766143,0,0,100,0,0,0,0,2,0,0,0,0,0,0,78,0,1,0,0,0,1,0,1,1,1,0
3,826809,31.1,76714,0,1767.19720263553,0,2,2,51009,0,0,402909,0,0,3051,0,0,0,0,100,0,0,5,3,5,1,2000,0,20904,2884,10000,54,1,0,1,0,0,1,1,0,1,1,0
60,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,1,0,0,0,1,1,1,1,1,0
9,3245,33.7,1093,1,0,4,0,0,0,0.664687749743121,0,400,0,1,2494.41434114311,0,11.4912303766143,7,8,88.9,0,1,1,1,3,1,0,2,0,0,0,58,0,0,0,1,0,0,0,1,1,1,0
13,11522,23,2647,0,1767.19720263553,0,1,0,0,0.664687749743121,0,0,0,2,2494.41434114311,0,1.3,10,16,63.2,0,0,3,0,7,0,1200,0,0,0,0,45,1,1,0,0,0,1,1,1,1,1,0
0,1891,100,1891,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,2,3,0,3,0,5,2,0,2,0,11,0,0,0,37,0,0,0,1,0,1,1,1,1,0,0
3,951539,48.2,100525,1,0,1,3,3,112639,0,1,400,0,0,5,0,11.4912303766143,0,0,100,0,0,2,2,11,0,0,0,0,440,17000,67,0,0,0,1,0,0,0,0,1,0,1
10,66330,26.8,17788,1,0,10,0,1,21750,0.664687749743121,0,0,0,0,0,1,0,0,0,100,0,0,0,1,6,0,1000,0,0,0,23000,71,1,0,0,1,0,0,0,1,1,1,0
6,158459,44.9,14344,1,1767.19720263553,0,2,1,5100,2,0,131578,1,1,5437,0,11.4912303766143,0,0,100,0,0,1,2,5,0,0,0,0,1133,16700,47,0,0,0,0,0,1,1,0,1,1,0
12,99382,0,1e+05,0,1767.19720263553,1,3,1,98882,0.664687749743121,1,0,0,0,2494.41434114311,0,0,9,11,42.9,0,0,12,1,1,1,500,0,0,880,0,42,1,0,1,0,0,1,0,1,1,1,0
4,23315,91.5,21330,0,1767.19720263553,0,8,4,22448,0.664687749743121,4,0,0,1,2494.41434114311,1,11.4912303766143,0,0,100,0,0,2,4,2,5,0,0,0,0,0,27,0,1,0,0,0,1,1,1,1,0,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,0,0,0,0,0,1,0,0,0,58,0,1,0,0,1,1,1,1,1,1,0
2,25500,96.7,24650,0,1767.19720263553,0,1,1,25500,0.664687749743121,0,25500,0,0,2494.41434114311,0,11.4912303766143,0,0,100,0,0,3,1,0,1,0,0,0,0,0,47,0,0,1,0,0,1,1,1,1,1,0
10,5075437,48.9,1105816,0,1767.19720263553,2,3,1,38387,0,2,0,0,0,9290,1,0,0,1,93.3,0,1,12,2,4,0,1900,1,0,116,11100,63,1,0,1,0,0,1,0,0,0,1,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,1,0,0,0,0,0,0,0,0,31,0,1,0,0,1,1,1,1,1,1,0
7,39305,54.9,21559,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,10,12,6397,1,29.4,1,1,95.7,0,0,3,0,15,0,500,0,0,0,11500,56,1,0,0,1,0,1,1,1,1,1,0
15,146600,14,20574,0,1767.19720263553,3,0,1,10000,0.664687749743121,0,0,0,4,2321,1,0,0,0,100,0,0,10,0,17,0,1500,0,0,0,34000,44,1,0,1,0,0,1,0,1,1,1,1
57,20600,0,0,0,1767.19720263553,1,0,0,0,0.664687749743121,0,0,0,0,0,0,11.4912303766143,1,1,80,0,0,1,0,2,0,0,0,0,0,0,25,0,0,1,0,0,1,0,1,1,1,0
6,11300,7.9,890,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,1,1,2494.41434114311,0,9.8,0,0,100,0,0,0,0,4,0,2300,0,0,0,0,51,1,0,0,1,0,1,1,1,1,1,0
50,0,36.0950602704023,0,1,1767.19720263553,3,1,0,0,0.664687749743121,1,0,0,0,2494.41434114311,0,11.4912303766143,0,0,100,0,0,0,0,1,0,0,0,0,278,0,56,0,0,0,1,0,1,0,0,1,1,0
0,28256,98.1,27713,0,1767.19720263553,0,1,1,20656,0.664687749743121,1,0,2,3,2494.41434114311,0,11.4912303766143,0,0,85.7,0,2,10,1,4,1,0,7,0,0,0,60,0,0,0,0,0,1,1,1,1,0,0
102,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,0,0,0,8,0,0,0,0,2,0,0,0,56,0,1,0,0,0,1,1,1,1,1,0
6,209543,3.6,3534,1,0,4,1,0,0,0,0,5000,1,2,879,0,0.3,0,0,100,0,0,0,1,13,0,3100,0,0,0,0,77,0,0,0,0,0,0,0,0,1,1,1
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,0,0,0,0,0,2,0,0,0,41,0,1,0,0,1,1,1,1,1,1,0
7,50474,100.3,1396,0,1767.19720263553,0,0,0,0,1,1,0,2,2,2494.41434114311,0,11.4912303766143,0,0,50,0,0,11,1,2,0,0,4,0,467,0,69,0,0,0,0,0,1,1,0,1,1,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,1,0,0,0,0,1,0,0,0,34,0,0,0,1,1,1,1,1,1,1,0
20,67600,1,694,0,1767.19720263553,1,0,0,0,0.664687749743121,0,0,0,1,223,0,0,0,0,100,0,0,2,0,11,0,12500,0,0,727,13500,49,1,1,0,0,0,1,0,0,1,1,0
9,591035,10.6,25274,1,0,2,4,1,16091,0,1,70621,1,1,771,0,3.6,1,1,97.8,0,0,0,3,21,0,3500,0,0,915,15000,71,1,0,0,1,0,0,0,0,0,1,0
8,4400,4.8,212,3,0,5,4,0,0,0.664687749743121,0,0,1,1,2494.41434114311,0,11.4912303766143,15,21,60,0,0,14,2,4,0,0,5,0,765,0,47,0,0,0,0,0,0,0,0,1,1,0
94,27600,1.3,366,0,1767.19720263553,0,1,0,0,0.664687749743121,0,0,0,0,183,0,0,0,0,100,0,0,0,0,5,0,7100,0,0,0,11000,60,1,0,0,0,0,1,1,1,1,1,0
19,39000,19.8,7732,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,3866,0,0,2,2,87.5,0,0,1,0,10,0,500,0,0,0,0,69,1,0,0,0,0,1,1,1,1,1,0
13,126656,63.5,20735,2,394,1,1,1,9856,1,2,0,0,0,7610,0,11.4912303766143,0,0,100,0,0,0,2,7,0,0,0,0,127,10100,29,1,1,0,0,0,0,0,0,1,0,0
1,126900,19.7,24990,1,487,0,0,0,0,0.664687749743121,0,10000,1,9,2837,0,11.4912303766143,0,0,100,0,0,5,1,12,0,0,0,0,0,19000,49,0,1,0,0,0,0,1,1,1,1,0
44,29600,5.3,1565,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,783,0,0,1,2,88.9,0,0,2,0,5,0,500,0,0,0,13500,32,1,0,1,0,0,1,1,1,1,1,1
2,93681,35.3,33042,1,2565,0,4,2,22681,0.664687749743121,3,0,1,1,2992,0,44.8,0,0,100,0,0,3,3,9,2,2400,0,14244,0,0,40,0,0,1,0,0,0,1,1,1,0,1
4,165736,28,84344,1,598,12,3,5,32536,0.664687749743121,2,6000,0,1,2372,2,0,0,0,100,0,0,16,3,18,2,4000,0,700,399,15300,69,1,0,0,0,0,0,0,0,1,0,1
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,1,4,0,0,0,0,3,0,0,0,68,0,0,0,0,1,1,1,1,1,1,0
13,3481,33.2,1156,0,1767.19720263553,0,3,1,3481,0.664687749743121,1,0,0,0,2494.41434114311,0,11.4912303766143,1,1,66.7,0,0,1,1,0,0,0,2,0,0,0,61,0,0,0,0,0,1,1,1,1,0,0
1,60000,70.8,42459,1,0,1,0,1,34000,0.664687749743121,0,1300,1,1,3937,2,7.9,0,0,100,0,0,3,1,8,0,6000,0,0,1909,24000,37,1,0,0,1,0,0,0,1,1,1,0
53,1188,100,1188,0,1767.19720263553,1,2,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,2,4,42.9,1,0,0,0,0,0,0,10,0,0,0,33,0,0,0,0,0,1,0,1,1,1,0
115,0,36.0950602704023,0,0,1767.19720263553,3,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,1,2,66.7,0,2,3,0,0,0,0,2,0,453,0,54,0,0,0,1,0,1,0,1,1,1,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,0,0,0,0,0,0,0,0,0,33,0,0,1,0,1,1,1,1,1,1,0
9,136744,21.5,5744,5,0,6,3,0,0,1,1,2800,3,4,2494.41434114311,1,2.1,0,0,100,0,0,2,4,15,1,4000,0,0,677,11000,69,1,1,0,0,0,0,0,0,1,1,1
39,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,0,0,0,1,0,1,1,1,1,1,0
12,53800,2.5,1344,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,1,1,234,0,11.4912303766143,0,0,94.1,0,0,2,0,10,0,0,0,0,0,13000,34,0,0,0,1,0,1,1,1,1,1,1
23,249627,73.9,28185,0,1767.19720263553,0,6,1,34436,1,1,211500,0,1,2494.41434114311,0,11.4912303766143,0,0,78.6,1,3,2,2,2,0,0,4,34831,1696,0,59,0,1,0,0,0,1,1,0,1,0,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,0,0,0,0,0,1,0,0,0,45,0,0,0,0,1,1,1,1,1,1,0
45,46200,0.6,258,1,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,65,0,11.4912303766143,0,0,100,0,0,0,0,6,0,0,0,0,700,10000,48,0,1,0,0,0,1,1,0,1,1,1
3,501200,27.2,148522,3,2069,3,5,0,0,1,0,9800,0,2,2494.41434114311,2,0,0,0,100,0,0,4,2,16,0,4000,0,0,0,0,36,1,1,0,0,0,0,0,0,1,1,1
11,131237,0,0,2,0,0,0,0,0,0,1,1200,0,0,0,1,0,2,2,93.5,0,0,1,2,13,0,2000,0,0,561,0,41,1,0,0,0,0,0,1,0,1,1,1
41,31000,41.3,12817,1,1261,1,3,0,0,0.664687749743121,0,0,0,0,5778,0,0,0,0,91.7,0,0,0,1,6,0,2200,0,0,0,15800,40,1,0,1,0,0,0,0,1,1,1,0
59,75903,9,4590,0,1767.19720263553,3,0,1,19404,1,0,0,0,0,790,0,11.4912303766143,1,1,91.7,0,0,0,0,3,0,0,0,0,503,21000,45,0,1,0,0,0,1,0,0,0,1,1
8,64900,6.2,4003,2,0,4,2,0,0,0.664687749743121,1,400,1,1,2002,0,11.4912303766143,0,0,100,0,0,2,2,10,0,0,0,0,0,25000,48,0,0,0,0,0,0,0,1,1,0,1
4,102686,53.4,18668,1,412,0,5,1,23100,0,0,23100,1,1,8343,0,58.7,1,1,91.7,0,1,0,2,4,0,400,1,0,561,0,71,1,0,0,1,0,0,1,0,1,1,0
34,0,36.0950602704023,0,0,1767.19720263553,3,1,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,4,4,75,0,0,0,0,0,0,0,3,0,0,0,76,0,0,0,0,0,1,0,1,1,1,0
