M_SNC_MST_RCNT_ACT_OPN,TOT_HI_CRDT_CRDT_LMT,RATIO_BAL_TO_HI_CRDT,AGRGT_BAL_ALL_XCLD_MRTG,N_OF_SATISFY_FNC_REV_ACTS,AVG_BAL_ALL_FNC_REV_ACTS,N_BANK_INSTLACTS,N_FNC_INSTLACTS,N_SATISFY_INSTL_ACTS,TOT_INSTL_HI_CRDT_CRDT_LMT,M_SNC_MSTRCNT_MRTG_ACT_UPD,N_SATISFY_PRSNL_FNC_ACTS,TOT_OTHRFIN_HICRDT_CRDTLMT,N_BC_ACTS_OPN_IN_12M,N_BC_ACTS_OPN_IN_24M,AVG_BAL_ALL_PRM_BC_ACTS,N_RETAIL_ACTS_OPN_IN_24M,RATIO_RETAIL_BAL2HI_CRDT,N_30D_RATINGS,N_30D_AND_60D_RATINGS,PRCNT_OF_ACTS_NEVER_DLQNT,N_ACTS_90D_PLS_LTE_IN_6M,N_DEROG_PUB_RECS,N_INQUIRIES,N_FNC_ACTS_VRFY_IN_12M,N_OPEN_REV_ACTS,N_FNC_ACTS_OPN_IN_12M,HI_RETAIL_CRDT_LMT,N_PUB_REC_ACT_LINE_DEROGS,AUTO_HI_CRDT_2_ACTUAL,MRTG_1_MONTHLY_PAYMENT,PREM_BANKCARD_CRED_LMT,AGE,D_DEPTCARD,D_REGION_A,D_REGION_B,D_REGION_C,D_NA_M_SNC_MST_RCNT_ACT_OPN,D_NA_AVG_BAL_ALL_FNC_REV_ACTS,D_NA_M_SNCOLDST_BNKINSTL_ACTOPN,D_NA_M_SNC_OLDST_MRTG_ACT_OPN,D_NA_M_SNC_MST_RCNT_MRTG_DEAL,D_NA_RATIO_PRSNL_FNC_BAL2HICRDT,PURCHASE
33,161138,88.2,49947,0,1767.19720263553,4,6,2,52238,1,2,0,0,0,2494.41434114311,0,11.4912303766143,28,33,62.5,1,0,1,2,3,0,0,0,0,140,0,76,0,0,1,0,0,1,0,0,0,0,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,0,0,0,0,0,0,0,0,0,53,0,1,0,0,1,1,1,1,1,1,0
35,114531,51,12213,2,0,2,4,1,20443,1,2,20443,0,0,2494.41434114311,0,11.4912303766143,0,0,72.7,0,2,7,2,2,0,0,6,0,690,0,53,0,0,1,0,0,0,0,0,1,0,0
2,33106,91.1,30165,1,1241,2,3,1,16606,0.664687749743121,1,0,2,2,11165,0,11.4912303766143,0,0,90,0,0,16,1,4,0,0,0,28792,0,0,58,0,0,0,1,0,0,0,1,1,0,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,1,0,0,0,0,0,0,0,0,0,46,0,0,0,1,1,1,1,1,1,1,0
1,74201,69.8,15586,2,319,23,8,3,16426,1,1,5900,0,0,2494.41434114311,0,11.4912303766143,20,20,79.5,0,0,8,3,3,2,0,0,0,458,0,42,0,0,1,0,0,0,0,0,0,0,0
69,30500,0,0,2,0,3,1,0,0,0.664687749743121,0,400,0,0,0,0,0,0,0,100,0,0,0,1,7,0,200,0,0,598,10000,100,1,0,0,0,0,0,0,0,1,1,0
12,178400,9.3,1709,0,1767.19720263553,1,0,0,0,1,0,0,1,1,1709,0,0,3,3,66.7,0,0,0,0,3,0,200,0,0,1519,18000,48,1,0,1,0,0,1,0,0,0,1,0
52,500,0,0,0,1767.19720263553,5,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,4,6,61.1,2,0,2,0,1,0,0,3,0,229,0,30,0,0,1,0,0,1,0,0,1,1,0
11,128900,13.8,2144,0,1767.19720263553,0,2,0,0,1,0,0,1,1,2144,0,11.4912303766143,4,7,77.8,1,0,1,0,2,0,0,2,0,853,12500,37,0,1,0,0,0,1,1,0,1,1,0
104,0,36.0950602704023,0,0,1767.19720263553,0,1,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,100,0,0,5,0,0,0,0,1,0,0,0,52,0,0,1,0,0,1,1,1,1,1,0
356,200,0,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,0,0,0,100,0,0,0,0,1,0,200,0,0,0,0,40,1,1,0,0,0,1,1,1,1,1,0
8,0,36.0950602704023,0,0,1767.19720263553,1,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,3,4,0,0,1,3,0,0,0,0,3,0,0,0,26,0,0,0,0,0,1,0,1,1,1,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,2,0,0,0,0,0,0,0,0,55,0,1,0,0,1,1,1,1,1,1,0
28,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,0,1,0,1,0,0,0,0,3,0,0,0,38,0,1,0,0,0,1,1,1,1,1,0
3,235845,2.5,3709,1,67,1,0,0,0,0,0,3000,1,1,46,3,0,0,0,100,0,0,2,1,29,0,10000,0,0,722,10000,37,1,0,1,0,0,0,0,0,1,1,0
12,51697,80,41334,1,2066,0,1,5,47897,0.664687749743121,0,25347,0,0,2494.41434114311,0,0,0,0,100,0,0,2,2,2,0,300,0,0,0,0,49,0,0,0,0,0,0,1,1,1,1,0
22,19941,96.1,19155,0,1767.19720263553,10,0,6,19041,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,2,4,87.5,0,0,0,0,1,0,0,0,0,0,0,23,0,1,0,0,0,1,0,1,1,1,0
1,447871,44.5,96448,0,1767.19720263553,15,2,3,90571,0,1,0,3,5,7879,0,11.4912303766143,0,0,100,0,0,5,1,8,0,0,0,0,1844,25000,55,0,0,1,0,0,1,0,0,1,0,0
6,71375,17.9,12778,2,0,0,5,2,19182,0.664687749743121,0,19182,0,2,0,1,0.1,0,0,100,0,0,2,3,14,1,4000,0,23732,0,10000,44,1,0,0,0,0,0,1,1,1,1,0
100,6500,0,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,100,0,0,0,0,1,0,0,0,0,0,0,34,0,1,0,0,0,1,1,1,1,1,0
32,203800,16.8,17437,0,1767.19720263553,1,1,0,0,1,0,0,0,0,3783,0,0,0,0,100,0,0,0,0,14,0,2000,0,0,1193,23000,66,1,0,0,0,0,1,0,0,1,1,0
4,6000,20.3,1216,0,1767.19720263553,4,1,1,4000,0.664687749743121,0,0,1,1,2494.41434114311,0,11.4912303766143,0,0,100,0,0,2,0,2,0,0,0,0,0,0,34,0,0,0,1,0,1,0,0,1,1,1
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,0,0,0,0,0,1,0,0,0,33,0,0,1,0,1,1,1,1,1,1,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,0,0,0,0,0,1,0,0,0,58,0,1,0,0,1,1,1,1,1,1,0
1,39436,76.7,6086,0,1767.19720263553,2,10,2,5936,0,2,0,3,3,2494.41434114311,0,0,4,4,81,0,0,10,2,5,2,200,5,0,491,0,24,1,1,0,0,0,1,0,0,0,0,0
55,85677,51,7226,0,1767.19720263553,4,7,1,14070,1,1,71507,0,0,2494.41434114311,0,206,32,36,33.3,0,3,5,2,2,0,100,10,0,653,0,45,1,1,0,0,0,1,0,0,1,0,1
15,644684,37.1,42629,3,8,10,0,3,60607,0,10,5000,0,2,0,0,1.8,0,0,97.7,0,0,3,10,11,0,2000,0,11326,595,10000,33,1,1,0,0,0,0,0,0,1,0,0
34,80131,28.1,22497,0,1767.19720263553,4,1,1,8000,0.664687749743121,0,0,0,0,5160,0,1.6,3,3,91.7,0,0,0,0,13,0,2000,0,0,0,15000,22,1,0,0,0,0,1,0,0,1,1,1
132,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,100,0,0,4,0,1,0,0,0,0,0,0,64,0,1,0,0,0,1,1,1,1,1,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,1,0,0,0,0,0,0,0,0,52,0,0,0,0,1,1,1,1,1,1,0
0,22024,93.1,20509,0,1767.19720263553,2,1,1,20724,0.664687749743121,0,0,0,0,2494.41434114311,1,0,6,6,75,0,0,15,0,1,0,1300,1,20724,0,0,45,0,0,0,0,0,1,0,1,1,1,0
8,0,36.0950602704023,0,0,1767.19720263553,0,1,0,0,0.664687749743121,0,0,1,2,2494.41434114311,0,11.4912303766143,2,4,20,0,6,5,0,0,0,0,9,0,0,0,49,0,0,0,1,0,1,1,1,1,1,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,1,0,0,0,0,0,0,0,0,63,0,0,0,1,1,1,1,1,1,1,0
19,20500,11.3,2322,1,1767.19720263553,1,0,0,0,0.664687749743121,0,0,0,3,1161,0,11.4912303766143,0,0,100,0,0,0,0,9,0,0,0,0,0,0,73,0,0,0,1,0,1,0,0,1,1,1
25,26800,0.1,32,0,1767.19720263553,0,1,0,0,0.664687749743121,0,0,0,0,32,0,0,0,0,100,0,0,0,0,9,0,1000,0,0,468,0,54,1,0,0,0,0,1,1,0,1,1,1
5,213597,31.7,77076,1,0,14,3,4,84197,0.664687749743121,2,24805,0,0,5468,0,11.4912303766143,0,0,100,0,0,3,3,9,0,0,0,0,222,41000,37,0,0,1,0,0,0,0,0,1,0,0
12,82400,8.7,7163,3,0,0,0,0,0,0.664687749743121,1,3000,1,2,1750,1,2.7,0,0,100,0,0,1,2,16,0,2000,0,0,644,24000,58,1,1,0,0,0,0,1,0,1,0,0
10,40936,3,1234,1,0,0,0,0,0,0.664687749743121,0,1100,1,1,321,0,2.4,0,0,100,0,0,1,1,18,0,7500,0,0,0,10000,52,1,0,0,0,0,0,1,1,1,1,0
3,200739,22.9,19458,0,1767.19720263553,5,4,2,12837,1,0,115900,0,2,1568,1,0,0,0,100,0,0,6,1,7,0,7200,0,0,649,21000,58,0,0,0,0,0,1,0,0,1,1,0
20,16200,0.3,46,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,1,46,0,0,0,0,95.2,0,0,1,0,7,0,200,0,0,0,15000,44,1,1,0,0,0,1,1,1,1,1,0
106,0,36.0950602704023,0,1,1767.19720263553,0,0,0,0,0.664687749743121,1,0,0,0,2494.41434114311,0,11.4912303766143,0,0,100,0,0,1,0,1,0,0,0,0,0,0,80,0,0,0,1,0,1,1,1,1,1,0
7,272198,49.1,34688,0,1767.19720263553,2,8,4,69484,0,3,0,1,1,2494.41434114311,0,0,17,17,83.3,0,0,4,3,3,1,1300,0,0,1512,0,40,1,0,0,0,0,1,0,0,1,0,0
8,1438294,24.8,581860,0,1767.19720263553,13,3,3,262488,0,0,30258,0,0,4194,0,0,1,1,100,0,0,3,1,14,0,3000,0,0,1448,20000,97,1,1,0,0,0,1,0,0,1,1,0
30,1500,0,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,0,0,0,100,0,0,0,0,1,0,1500,0,0,0,0,38,1,0,0,1,0,1,1,1,1,1,0
7,34893,49.9,17408,2,866,0,4,1,15493,0.664687749743121,0,21993,0,0,2471,0,11.4912303766143,13,14,61.5,0,0,0,3,3,3,0,0,0,724,12900,90,0,1,0,0,0,0,1,0,0,1,0
25,13000,39.8,5177,1,842,0,1,0,0,0.664687749743121,0,1100,0,0,4335,0,0,0,0,100,0,0,1,1,4,0,500,0,0,0,12600,64,1,1,0,0,0,0,1,1,1,1,0
10,105800,28.6,17624,1,1767.19720263553,1,0,0,0,0.664687749743121,0,0,1,1,4382,0,11.4912303766143,0,0,100,0,0,0,0,6,0,0,0,0,0,13300,30,0,1,0,0,0,1,0,1,1,1,0
2,305869,70.6,46358,0,1767.19720263553,1,4,2,66082,1,2,0,4,4,2494.41434114311,0,11.4912303766143,10,23,51.6,0,0,32,2,7,0,0,12,42480,2296,0,61,0,0,0,0,0,1,0,0,0,0,0
24,1500,0,0,1,1767.19720263553,1,1,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,100,0,0,0,0,4,0,0,0,20498,0,0,72,0,0,0,1,0,1,0,1,1,1,1
3,333259,15.8,23036,5,180,3,0,0,0,1,2,189500,3,4,1142,1,0,1,1,98.2,0,0,1,6,28,2,10000,0,0,2112,15000,23,1,0,1,0,0,0,0,0,1,0,0
15,52300,0,0,1,0,0,1,0,0,0.664687749743121,0,400,0,1,0,0,0,0,0,100,0,0,1,1,8,0,4000,0,0,0,16500,39,1,0,0,0,0,0,1,1,1,1,1
22,107657,56.1,67032,0,1767.19720263553,1,3,2,94057,0.664687749743121,1,0,0,1,2494.41434114311,0,11.4912303766143,6,6,66.7,0,0,0,1,2,0,0,0,11754,131,0,29,0,1,0,0,0,1,0,1,1,0,0
4,544950,19.3,16323,1,0,3,3,2,51550,0,1,1000,1,1,1007,0,4.6,0,0,95,0,0,1,2,8,1,2000,0,0,0,0,30,0,0,0,0,0,0,0,0,1,0,1
8,354835,30.4,47761,2,0,2,2,2,37230,1,1,100,1,1,3955,0,0,0,0,100,0,0,1,2,16,0,2000,0,0,0,0,89,0,0,0,1,0,0,0,0,1,0,0
4,57193,25.1,14358,0,1767.19720263553,3,1,1,23493,0.664687749743121,0,0,1,2,801,3,0,0,0,100,0,0,0,0,8,0,2500,0,0,316,10500,67,1,0,0,0,0,1,0,1,1,1,0
30,4400,28.2,1240,0,1767.19720263553,0,4,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,0,9,14,45.5,1,0,4,1,1,0,500,5,0,0,0,27,1,1,0,0,0,1,1,1,1,0,1
24,3297,37,1221,0,1767.19720263553,0,1,0,2597,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,4,4,50,1,0,12,1,1,0,0,3,0,0,0,38,0,1,0,0,0,1,1,1,1,1,0
1,15122,91.6,13854,0,1767.19720263553,1,0,1,14922,0.664687749743121,0,0,1,1,2494.41434114311,0,11.4912303766143,0,0,100,0,0,2,0,1,0,0,0,0,0,0,38,0,1,0,0,0,1,0,1,1,1,0
95,0,36.0950602704023,0,0,1767.19720263553,1,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,2,2,50,0,10,4,0,0,0,0,11,0,0,0,28,0,0,1,0,0,1,0,1,1,1,0
83,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,0,0,0,0,0,0,0,0,6,0,0,0,34,0,0,0,0,0,1,1,1,1,1,0
5,182778,76.5,44165,3,446,1,2,3,31341,0,1,1200,2,3,2494.41434114311,1,15.7,0,0,100,0,0,5,2,12,0,2400,0,19935,1447,0,44,1,0,0,1,0,0,0,0,1,0,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,0,0,0,0,0,1,0,0,0,28,0,0,0,1,1,1,1,1,1,1,0
5,98425,60.3,32209,1,1767.19720263553,5,0,1,9125,1,1,0,0,0,5763,0,0,0,0,100,0,0,2,0,10,0,2500,0,0,374,18900,51,1,0,0,0,0,1,0,0,1,1,0
23,74367,73.1,16444,0,1767.19720263553,0,6,0,22485,0,0,0,0,0,2494.41434114311,0,11.4912303766143,11,13,16.7,1,0,1,1,0,0,0,3,0,529,0,47,0,1,0,0,0,1,1,0,0,0,0
10,17187,37.9,6510,1,0,0,6,0,0,0.664687749743121,0,500,0,2,2494.41434114311,0,11.4912303766143,10,11,71.4,0,0,3,1,6,0,0,0,0,0,14200,44,0,0,1,0,0,0,1,1,1,1,1
7,256400,5.6,38522,0,1767.19720263553,0,0,0,0,0,0,0,0,0,522,0,11.4912303766143,0,0,100,0,0,4,0,2,0,0,0,0,198,10400,49,0,0,1,0,0,1,1,0,1,1,0
6,309731,5.1,4007,1,102,3,1,0,0,1,1,10000,1,1,593,0,4,0,0,100,0,0,5,2,14,0,10800,0,0,1476,16900,100,1,0,0,1,0,0,0,0,1,1,0
140,300,0,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,100,0,0,0,0,1,0,0,0,0,0,0,33,0,0,0,0,0,1,1,1,1,1,0
34,39000,0,0,1,1767.19720263553,0,1,0,0,0.664687749743121,0,0,0,0,0,0,11.4912303766143,1,1,91.7,0,0,0,0,7,0,0,0,0,0,0,43,0,0,1,0,0,1,1,1,1,1,1
17,42800,39.9,17091,1,10163,2,1,0,0,0.664687749743121,0,15000,0,0,3464,1,0,0,0,100,0,0,2,1,5,0,1500,0,0,1517,12500,48,1,1,0,0,0,0,0,0,1,1,0
37,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,0,0,1,5,0,0,0,0,4,0,0,0,51,0,0,0,1,0,1,1,1,1,1,1
2,97654,4.1,2111,0,1767.19720263553,1,2,0,0,1,0,0,0,1,622,0,3,0,0,96.2,0,0,1,0,8,0,3000,0,0,424,14000,21,1,1,0,0,0,1,0,0,1,1,0
0,17547,92,16147,0,1767.19720263553,0,0,5,16000,0.664687749743121,0,0,2,2,2494.41434114311,1,100,0,0,100,0,0,1,0,3,0,147,0,0,0,0,25,1,0,1,0,0,1,1,1,1,1,0
1,734255,41.3,47231,2,0,0,7,2,37781,0,0,49781,1,1,10223,0,5.6,1,1,94.7,0,0,10,3,8,1,4300,0,7363,3600,13100,55,1,1,0,0,0,0,1,0,1,1,1
37,112808,1.3,766,2,0,0,2,0,0,0,0,400,0,0,0,0,11.4912303766143,0,0,95,0,0,0,2,12,0,0,0,0,0,0,77,0,0,0,1,0,0,1,0,1,1,1
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,0,0,0,0,0,1,0,0,0,91,0,0,1,0,1,1,1,1,1,1,0
34,14258,132.7,18920,0,1767.19720263553,1,1,1,14258,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,0,0,0,4,0,0,0,0,0,0,0,0,52,0,0,1,0,0,1,0,1,1,1,0
124,100,0,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,0,0,0,100,0,0,0,0,1,0,100,0,0,0,0,74,1,0,0,1,0,1,1,1,1,1,0
16,83364,7.7,6424,1,1767.19720263553,5,1,2,27564,0.664687749743121,0,0,0,0,197,1,11.4912303766143,0,0,95.2,0,0,0,0,8,0,0,0,21619,0,12000,67,0,1,0,0,0,1,0,1,1,1,0
0,197923,22.4,5812,1,2015,1,0,0,0,2,1,5000,1,1,2494.41434114311,0,5.7,0,0,100,0,1,0,2,6,0,7800,1,0,946,0,30,1,0,1,0,0,0,0,0,1,1,0
1,52500,0.5,283,0,1767.19720263553,0,1,0,0,0.664687749743121,0,0,1,2,142,0,0,0,0,100,0,0,0,0,6,0,8500,0,0,213,28000,42,1,0,0,1,0,1,1,1,1,1,1
10,89300,26.1,7525,0,1767.19720263553,2,0,0,0,0,0,0,0,1,3349,0,11.4912303766143,3,3,91.7,0,0,0,0,5,0,0,0,0,856,10500,70,0,0,0,1,0,1,0,0,1,1,1
29,12409,57.9,7191,0,1767.19720263553,1,0,2,11930,0.664687749743121,0,0,0,0,2494.41434114311,0,0,6,9,41.2,1,0,2,0,4,0,479,5,0,0,0,67,1,0,0,1,0,1,0,1,1,1,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,0,0,0,0,0,1,0,0,0,72,0,0,0,1,1,1,1,1,1,1,0
343,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,1,0,0,0,1,1,1,1,1,0
26,310311,0,0,0,1767.19720263553,15,0,0,0,0,0,0,0,0,0,0,11.4912303766143,0,0,100,0,0,3,0,2,0,0,0,0,543,0,34,0,0,0,0,0,1,0,0,1,1,0
50,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,2,2,0,0,0,0,0,0,0,0,1,0,0,0,31,0,0,0,0,0,1,1,1,1,1,1
62,0,36.0950602704023,0,0,1767.19720263553,0,3,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,33.3,0,1,4,0,1,0,0,11,0,0,0,44,0,0,0,1,0,1,1,1,1,1,0
0,12454,93.4,11628,0,1767.19720263553,0,2,1,11854,0.664687749743121,1,0,2,2,2494.41434114311,0,11.4912303766143,0,0,60,0,0,8,1,2,1,0,5,11854,0,0,51,0,0,1,0,0,1,1,1,1,0,0
6,22152,39.5,8739,1,0,0,1,1,17652,0.664687749743121,1,0,1,1,2494.41434114311,0,11.4912303766143,4,5,80,0,2,1,2,7,0,0,2,0,0,0,58,0,1,0,0,0,0,1,1,1,0,0
15,3759,27.3,1027,0,1767.19720263553,5,0,1,3759,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,5,6,50,0,1,0,0,0,0,0,1,0,942,0,39,0,1,0,0,0,1,0,0,0,1,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,0,0,0,0,0,1,0,0,0,30,0,0,0,0,1,1,1,1,1,1,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,1,1,1,1,1,1,1,0
56,3900,0,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,0,0,0,100,0,0,0,0,2,0,3900,0,0,0,0,35,1,0,0,1,0,1,1,1,1,1,1
16,23084,88.1,20329,0,1767.19720263553,0,2,1,21916,0.664687749743121,1,0,0,0,2494.41434114311,0,11.4912303766143,2,2,25,1,1,3,2,0,0,0,2,0,0,0,28,0,0,0,1,0,1,1,1,1,0,0
1,81855,28.5,23362,1,0,1,1,1,23678,0.664687749743121,0,24878,2,2,2415,1,0,0,0,100,0,0,1,2,7,0,4800,0,0,0,10000,32,1,1,0,0,0,0,0,1,1,1,0
24,260698,24.8,61387,0,1767.19720263553,4,1,2,81296,0,1,0,0,1,12677,0,11.4912303766143,0,0,100,0,0,0,1,1,0,0,0,0,1177,25000,42,0,0,1,0,0,1,0,0,1,0,0
1,229397,40.8,16098,2,599,0,4,2,18000,1,0,207075,0,0,1957,0,4.2,0,0,100,0,0,4,4,5,1,3200,0,14623,1588,17100,97,0,0,0,1,0,0,1,0,1,1,0
40,377627,51.5,80233,2,0,1,1,0,0,2,3,0,0,0,9931,0,0,0,0,100,0,0,0,2,15,0,200,0,0,0,0,27,0,0,1,0,0,0,0,0,1,1,1
13,17000,0,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,1,0,1,0,0,0,100,0,0,0,0,2,0,1500,0,0,0,15500,28,1,1,0,0,0,1,1,1,1,1,0
12,156998,31,20759,3,0,2,3,1,25000,0,0,20000,0,1,2494.41434114311,0,1,0,0,100,0,0,1,3,7,0,3400,1,0,1036,0,69,1,1,0,0,0,0,0,0,1,1,0
13,34400,18.1,6231,0,1767.19720263553,1,0,0,0,0.664687749743121,0,0,0,1,3116,0,11.4912303766143,0,0,92.3,0,0,1,0,2,0,0,0,0,0,16200,64,0,0,1,0,0,1,0,1,1,1,0
290,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,1,1,0,0,0,0,0,1,0,0,0,0,0,0,69,0,1,0,0,0,1,1,1,1,1,0
16,720,90.3,650,0,1767.19720263553,1,4,0,720,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,75,0,2,5,1,0,0,0,4,0,0,0,54,0,0,0,1,0,1,0,1,1,0,0
7,129400,7.5,1941,2,1767.19720263553,2,6,0,0,0,1,0,1,1,0,0,11.4912303766143,0,0,97.1,0,0,1,0,7,0,0,0,0,988,12500,41,0,1,0,0,0,1,0,0,1,1,0
10,48041,90.3,5435,0,1767.19720263553,7,11,1,750,1,1,0,0,0,2494.41434114311,0,109.5,16,25,61.3,3,0,14,1,6,1,2300,11,0,468,0,60,0,1,0,0,0,1,0,0,1,0,0
53,0,36.0950602704023,0,1,1767.19720263553,0,1,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,87.5,0,0,1,0,1,0,0,0,0,0,0,87,0,0,1,0,0,1,1,1,1,1,0
3,86700,3.2,2815,1,0,0,0,0,0,0.664687749743121,0,3500,1,1,596,1,1,0,0,100,0,0,0,1,15,0,5000,0,0,0,10000,65,1,0,0,1,0,0,1,1,1,1,0
139,10100,39.4,3979,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,3979,0,11.4912303766143,0,0,100,0,0,0,0,1,0,0,0,0,0,14500,21,0,0,0,0,0,1,1,1,1,1,0
11,115433,89.5,29802,2,1767.19720263553,1,9,1,29887,0,3,0,0,0,2494.41434114311,0,0,6,8,66.7,1,1,8,2,6,2,400,3,0,0,0,64,1,0,0,0,0,1,0,0,0,0,0
8,49688,38.2,18993,0,1767.19720263553,0,1,1,20788,0.664687749743121,0,20788,1,1,199,3,0,0,0,100,0,0,1,1,5,1,3500,0,0,0,17100,52,1,1,0,0,0,1,1,1,1,1,0
4,376850,22.2,56020,1,0,2,1,1,17000,0,0,3000,2,3,3722,3,0,0,0,100,0,0,2,1,18,0,2000,0,0,0,15000,45,1,0,0,1,0,0,0,0,1,1,1
1,146054,3.2,34712,1,0,7,0,1,62654,0.664687749743121,1,0,1,1,139,1,2.7,1,1,95.8,0,0,1,1,11,0,8000,0,0,720,30000,62,1,0,0,0,0,0,0,0,1,0,1
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,0,0,0,0,0,1,0,0,0,54,0,0,0,0,1,1,1,1,1,1,0
2,18800,99,18617,2,1032,0,5,1,6600,0.664687749743121,1,2000,0,0,2494.41434114311,0,18.2,13,20,94.1,0,0,0,2,9,2,800,0,0,0,0,54,1,0,0,0,0,0,1,1,1,0,0
14,59141,27.1,16025,0,1767.19720263553,0,1,1,14841,0.664687749743121,0,0,0,2,0,0,1.5,1,1,95.7,0,0,2,0,11,0,10000,0,0,0,0,59,1,1,0,0,0,1,1,1,1,1,1
13,107898,62.7,67687,1,2029,8,3,4,63698,0.664687749743121,1,4000,0,2,12912,0,11.4912303766143,0,0,100,0,0,5,2,7,0,0,0,0,204,15100,72,1,0,0,1,0,0,0,0,1,0,1
